mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_min_child_weight,param_max_depth,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
68.07539955774944,0.09126947128361988,0.30621862411499023,0.008065178410541782,1.0,5,3,5,1.0,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 3, 'gamma': 5, 'colsample_bytree': 1.0}",0.7510494575677922,0.755817138555583,0.7534267577156031,0.7534311179463261,0.001946400054638376,5
127.50717894236247,0.3141683998590853,0.6396219730377197,0.027915640035377953,0.6,1,5,1.5,0.8,"{'subsample': 0.6, 'min_child_weight': 1, 'max_depth': 5, 'gamma': 1.5, 'colsample_bytree': 0.8}",0.7597438519827066,0.7619949892654498,0.7614613966513469,0.7610667459665011,0.0009604570574215059,1
115.56352909406026,2.7157703979258994,0.6296826203664144,0.019692282717944834,0.8,5,5,1,0.8,"{'subsample': 0.8, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 1, 'colsample_bytree': 0.8}",0.7593037568026955,0.7625117074786473,0.7609551102301891,0.7609235248371773,0.0013098308065353842,2
81.84565130869548,0.13700158856765887,0.7646182378133138,0.02208043583110227,1.0,5,5,5,0.6,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 5, 'colsample_bytree': 0.6}",0.7590353027011725,0.7622834406629256,0.760429044186724,0.760582595850274,0.0013304845332133047,3
107.4914002418518,2.933333115641883,0.3644166787465413,0.04781209365787436,0.8,1,4,1,1.0,"{'subsample': 0.8, 'min_child_weight': 1, 'max_depth': 4, 'gamma': 1, 'colsample_bytree': 1.0}",0.7572653748206621,0.7601447298816582,0.7590599389517885,0.7588233478847028,0.001187336765367307,4
